"name","N","K","C","p_jump","avg_n_peaks","max_n_peaks","min_n_peaks","avg_value","max_value","min_value","fitness_0","fitness_1","fitness_2","fitness_3","fitness_4","fitness_5","fitness_6","fitness_7","fitness_8","fitness_9","fitness_10","fitness_11","fitness_12","fitness_13","fitness_14","fitness_15","fitness_16","fitness_17","fitness_18","fitness_19","fitness_20","fitness_21","fitness_22","fitness_23","fitness_24","fitness_25","fitness_26","fitness_27","fitness_28","fitness_29","fitness_30","fitness_31","fitness_32","fitness_33","fitness_34","fitness_35","fitness_36","fitness_37","fitness_38","fitness_39","fitness_40","fitness_41","fitness_42","fitness_43","fitness_44","fitness_45","fitness_46","fitness_47","fitness_48","fitness_49"
"N = 4, K = 3, C = 0.2, p_jump = 0.9","4","3","0.2","0.9","2.959","7.0","1.0","0.7576707115390272","1.404505395048124","0.27154470483860277","0.48239177525214816","0.6322186756604099","0.7063100607090032","0.7575819015396804","0.7877998149380903","0.8134853845685264","0.8354857161956823","0.853994079833775","0.8682810730261409","0.8859019306271219","0.8976534471697228","0.9103813446246485","0.9200215558839021","0.9288287528281338","0.9339992307416854","0.9381815382884651","0.9423170437253903","0.9475595038342887","0.9533109828374079","0.9570504001204709","0.9599151165921583","0.9634829793964643","0.9663265664853672","0.9693866168453784","0.9715454575161019","0.9730801202577283","0.9749766882775397","0.9772138169350238","0.9797271872747177","0.9824187019504824","0.9832148050034484","0.9845928441773207","0.9858714078892629","0.9866545881112072","0.988027085230282","0.9899964573594046","0.9904822457644213","0.9905308173821813","0.990629330711706","0.9912788991374533","0.9915728542637808","0.9919063696021051","0.9920375181656585","0.9930636102055449","0.9937091115880469","0.9948257307594279","0.9949834151696125","0.9950260290171646","0.9951561044136479","0.9951561044136479"
"N = 4, K = 3, C = 0.2, p_jump = 1","4","3","0.2","1.0","2.909","7.0","1.0","0.756459764599307","1.3397855503949652","0.25337101224788217","0.48198397259044656","0.6273471266492943","0.7067063711854847","0.7561997129833521","0.7966806871170109","0.8193959350167617","0.8398752166974379","0.8569727487579408","0.8758528035106354","0.8866088618428186","0.8967084685945266","0.9045605434423764","0.9149439150247277","0.9217071961402913","0.9294402175655528","0.9343895755730873","0.9387018784900532","0.9438781824612652","0.9484546112915553","0.9526826541300702","0.9566105183668835","0.9600906312142294","0.9633347675040718","0.9665914618967996","0.9688126128762207","0.970706276269186","0.9721795799581541","0.9754941876259443","0.976865701476124","0.9779516139576814","0.9798398601717935","0.9818962407443759","0.983310659393245","0.9848888282165371","0.9857358821881744","0.9867932369839721","0.9878966636954617","0.9883243654534238","0.9894913194682229","0.9902962259565011","0.9917286167134816","0.9924160645325095","0.9933786851638154","0.9934565750479065","0.9943547751600494","0.99470803440901","0.9947201733315512","0.9950689790001083","0.9950689790001083","0.9952099111578381"
"N = 4, K = 3, C = 0.3, p_jump = 0","4","3","0.3","0.0","2.71","7.0","1.0","0.8848473612306421","1.601532252657164","0.353891741788395","0.44968831280748855","0.6093066597958349","0.6764049481625941","0.7223503409246311","0.7545158361766422","0.7734948674626081","0.7951806314774748","0.811195139482012","0.8205189591020497","0.8290071919152712","0.8348123259636138","0.8391492116925667","0.8447043402709786","0.8483096785777905","0.8518775567097423","0.8545614685122352","0.8558231898900716","0.8575728162839751","0.8600140145395517","0.8601919006008227","0.861090261467685","0.8612756665085942","0.8612756665085942","0.8612756665085942","0.8613574011591336","0.8614212488894744","0.862735329370383","0.862735329370383","0.862735329370383","0.8627931704807412","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403","0.8630622945534403"
"N = 4, K = 3, C = 0.3, p_jump = 0.1","4","3","0.3","0.1","2.678","6.0","1.0","0.886374485515705","1.59566033080338","0.3514186446303149","0.444345011861768","0.6064647286582237","0.681013561195233","0.7240584498379143","0.7572490365862778","0.7800013068107092","0.7996416092778683","0.8117705389704464","0.8238196627695169","0.835919981642488","0.8437377311446391","0.8494274617945979","0.8576288358522074","0.8611756399946406","0.867035495988898","0.8695926916592018","0.8728564412046733","0.8736521063783075","0.8767095929149374","0.8795404873220536","0.880483354785999","0.8839117286043275","0.8866509753972266","0.8875861111567819","0.8883402619653388","0.8891187557983672","0.8900716685433531","0.8910802077361312","0.8935937487885942","0.8959499377646594","0.8970165255507244","0.8984274607688182","0.9005688639313117","0.9012789525280743","0.902053967374795","0.90265234938842","0.9034774893939693","0.9040657844184626","0.9056361056420963","0.9056829443431215","0.9065622572703641","0.9070918691924904","0.9080098408307984","0.9084383619492002","0.9089116402878801","0.9090837749285547","0.9108708581031538","0.9124300700543175","0.9135722465485222","0.914263975022123"
"N = 4, K = 3, C = 0.3, p_jump = 0.2","4","3","0.3","0.2","2.678","7.0","1.0","0.8861921802024365","1.600671405097521","0.3786769287768376","0.4300973720371631","0.5847200913931145","0.6650891393339131","0.7223629362341544","0.7613435030247928","0.7871086910094748","0.8029694415091965","0.8178882762019867","0.8303950575863381","0.8405975936439837","0.8522618867596358","0.8618264281399872","0.8688674388674469","0.8751434241744854","0.8795824852275727","0.8828963413525154","0.8872319305635504","0.8894111498584351","0.8943741751957388","0.8966505472134761","0.9005812827058216","0.9033682892345389","0.90567541093799","0.9077238981568269","0.9110680717891579","0.9116375314820412","0.9133062796022342","0.9148808583353745","0.9170501886849155","0.9177310395642595","0.9196701279574454","0.9204710259356969","0.9230261035827424","0.9252372711527831","0.9263344658981171","0.9275851280252542","0.9291740934829245","0.9304796119599099","0.9314984435552351","0.9321852147594326","0.93385928735226","0.935476850046347","0.9366366819620294","0.9375759708780216","0.9389493696833908","0.9402876066759459","0.94055368141329","0.9408820135664968","0.9419628488501772","0.9420065406801178"
"N = 4, K = 3, C = 0.3, p_jump = 0.3","4","3","0.3","0.3","2.726","8.0","1.0","0.883186988748767","1.5547028214726057","0.3450898332864691","0.4353129642675409","0.5876393845833694","0.6651389405633646","0.7211434700147221","0.7610770011574511","0.7896902376177943","0.8119807665567942","0.8306878022429413","0.8457504211956709","0.8555961181111128","0.8625884957607626","0.8726316070282689","0.8819512158462012","0.8899301902737198","0.8960022859767939","0.8999741154646255","0.9036604559789352","0.9064672513266111","0.9114576208680587","0.914859117473654","0.9168663431074711","0.9200801047820865","0.9219738180047193","0.9238943548919544","0.9259468172062019","0.9282919467170604","0.930427687612298","0.9330636264441886","0.933925649616643","0.936483122047122","0.937696123296186","0.9396915063163628","0.9420229112241137","0.9426786280471211","0.9438065203624858","0.9450599329470967","0.9457580066732372","0.947122356677258","0.9489611788299738","0.9506155464269302","0.9514446850107462","0.9522419509483063","0.9539814562755129","0.9548252845381026","0.956067933583147","0.9576274794554361","0.9581342965983541","0.9585029609769998","0.9594275155018054","0.9605932527346241"
"N = 4, K = 3, C = 0.3, p_jump = 0.4","4","3","0.3","0.4","2.692","7.0","1.0","0.8837178657338848","1.5932042674999445","0.35045056651420536","0.44642322626956327","0.5945175753771074","0.6704115045420772","0.7140719922696455","0.7506800123276308","0.7828377912266836","0.8102760047033936","0.8248134687725932","0.836497494768687","0.850944634890456","0.861926168957876","0.8695937360840607","0.8795350375164579","0.8861901891483149","0.8923884724453124","0.8992489247567987","0.9053655025086086","0.9110388471117162","0.9150821043825487","0.9173735176872637","0.92130551797461","0.9246826014701998","0.9270361248842027","0.929497265565086","0.9317191339819418","0.9335065939933482","0.9352945040192064","0.9372115659001894","0.938765307851726","0.9418121928073326","0.944858942109225","0.9463040902673361","0.9474458055891465","0.9485766876590485","0.9494089944721443","0.9519738169332803","0.9531787137922453","0.9546992780049576","0.9556710042953164","0.9559106616939738","0.956889978528597","0.9583155899291508","0.9588010674463522","0.9608108622140776","0.961071131259382","0.9627352228228568","0.9651944859370054","0.965946241385478","0.9665705040714445","0.9675513135693029"
"N = 4, K = 3, C = 0.3, p_jump = 0.5","4","3","0.3","0.5","2.723","6.0","1.0","0.884491344777955","1.6179766148961472","0.3713839534592626","0.44733373532617776","0.5957060415252657","0.6785465427096583","0.7288538642326252","0.7648359232162598","0.7963988449997239","0.8195295072958131","0.8384604325362914","0.8507541771663604","0.8638603162319579","0.8742694477153639","0.8839321472747144","0.8927504007811037","0.8994164523928947","0.9037623574380272","0.9089663639559701","0.9142215868672451","0.9168483665977333","0.9209411602347651","0.9254556984799129","0.930514535416362","0.9330333774133401","0.9365383286251","0.9389499747024641","0.941108376454915","0.9443909991063572","0.9462227869858545","0.9488330621878673","0.9503842646194904","0.9523693070397642","0.9527901909091626","0.9545575573260323","0.9564644535155407","0.9573377959283302","0.9596807625673895","0.9599360965397381","0.9614002305642783","0.9633720123736412","0.9654079871707288","0.9654079871707288","0.9661463420856553","0.9674595753485509","0.9680531853017998","0.969492988070783","0.9720886471217685","0.9729151913421992","0.9729978401119962","0.9739589937954374","0.9759296453642545","0.9765845510574849"
"N = 4, K = 3, C = 0.3, p_jump = 0.6","4","3","0.3","0.6","2.68","7.0","1.0","0.8851074143057489","1.577516128407875","0.35427043178924683","0.43185721150025247","0.5893925157642956","0.6713398260612997","0.7265615576569401","0.7666474792085523","0.7965432465705042","0.8218658050775978","0.8367443328934414","0.8482326580697286","0.8594252207526301","0.8703265511703608","0.881414458404248","0.8931657874600449","0.9009375118829047","0.908762640317271","0.9128773075433114","0.9205388652291833","0.9256422596199397","0.9299078948094539","0.9352279287676244","0.9384415322166076","0.9424512215421088","0.9459123963286192","0.9497301927151596","0.9526242213666485","0.9550730059555627","0.9564880118076646","0.9582314451538221","0.9599561796259718","0.9627881201611745","0.9632190723698174","0.9642356285982084","0.9656078215248323","0.9662168832971116","0.967860693032747","0.9692066829789776","0.971284404591397","0.9716844616953854","0.9733522862872138","0.9746485785476922","0.9750411783556587","0.9762461893059458","0.9771669514284079","0.9788677190237585","0.9798999301756416","0.9817732841030685","0.9821593567157482","0.9835803407653938","0.9838939582389371","0.9848780977407803"
"N = 4, K = 3, C = 0.3, p_jump = 0.7","4","3","0.3","0.7","2.671","6.0","1.0","0.8836905242287116","1.5983719783464003","0.3564026156853493","0.43313120410305145","0.5944499214635354","0.6818498175736205","0.7277314163704536","0.7636254735941077","0.7972616098031781","0.8235307833136896","0.8418437280254449","0.8571582439020956","0.8740717147033897","0.8835108533091506","0.8929399491800297","0.9020298116814816","0.908671088016308","0.9146027748961769","0.9186899272598378","0.9253557590728496","0.9315627137991593","0.9363172297244519","0.9421493579750425","0.9464297602440924","0.9484704528093331","0.9521506932059808","0.9552623834879201","0.9570566059117767","0.9600285659003223","0.9621963018362265","0.9635571067924362","0.9664200161591044","0.9685753845688861","0.9695873858858657","0.971353132311919","0.975528564590694","0.9769764412920474","0.9782735321774352","0.9797315118333949","0.9813165949405808","0.9821827536832108","0.9839370983128569","0.9847314827261962","0.9854098683608435","0.9859751748644928","0.986180359312148","0.9869241752797208","0.9871485907449423","0.9879276187170357","0.9892643148441829","0.9894820140152168","0.9901455014046895","0.9911041088390682"
"N = 4, K = 3, C = 0.3, p_jump = 0.8","4","3","0.3","0.8","2.711","7.0","1.0","0.8871414480501845","1.5766109161840816","0.3269412603607393","0.44517202350501933","0.5978234917044287","0.6696634004934833","0.7189003635578066","0.7524539218639738","0.7868990156364931","0.8113236748796401","0.8321843967752736","0.8476251520447036","0.8642628753422761","0.8776525942508783","0.891025265294136","0.900447750484888","0.9083921878364732","0.9161600018705255","0.9255536156296982","0.9309553233025704","0.9362726337998344","0.9417248931274722","0.945103416976062","0.9475625641256266","0.949717746850428","0.9533621813737232","0.9570332360204088","0.9601344468626177","0.9634587052973026","0.9670684945714578","0.9680399437527922","0.9699415576835666","0.9715460626839882","0.9736012822841187","0.9753631965284117","0.9769486354167523","0.9789291286593101","0.9804492212543702","0.9807645436660614","0.981128066754599","0.9824859525637692","0.9835991088847422","0.984894526480146","0.9856305313614605","0.9861561903066149","0.9873714130577944","0.9877614533992851","0.9886068236607304","0.9893079096182573","0.9896618761846645","0.9905706543561579","0.9909290219275176","0.9913238484031364"
"N = 4, K = 3, C = 0.3, p_jump = 0.9","4","3","0.3","0.9","2.695","6.0","1.0","0.8842919293034857","1.6212964913888854","0.37516377628704967","0.4293618193307768","0.5878655407875011","0.660885975973415","0.7193560009763726","0.7546976856707265","0.7861149876559529","0.8084171159947392","0.8282840154747988","0.8417471956061569","0.8547736453918285","0.8664879352430376","0.8758384013412355","0.8855927257651598","0.8953254903479683","0.9024836141279661","0.9092067921138428","0.9147990334881072","0.9187758762611358","0.9244657324033162","0.931619312838905","0.9377634484974204","0.9411137012535883","0.9453028256508017","0.9488961283048294","0.951561507502843","0.9566894078356587","0.9605088422537361","0.9619861584041614","0.9641789469099822","0.9663130303817359","0.9684100201624948","0.9701876424402521","0.9728936188326786","0.9735388905155649","0.9757987323810562","0.9775069249141852","0.9797233331933706","0.9807843355026897","0.9820272258827905","0.9824189277824843","0.9831465102072828","0.9847255706980845","0.9850489266290186","0.9859248498788717","0.9867172073609156","0.9881311346025021","0.9885412322393975","0.989416019624212","0.990852337560652","0.9914830497063573"
"N = 4, K = 3, C = 0.3, p_jump = 1","4","3","0.3","1.0","2.685","7.0","1.0","0.8837957888418341","1.5705523792733216","0.3279938101113721","0.437327877377032","0.5951529655726285","0.6631250214467677","0.7154990919926761","0.7603436395923638","0.7922798393698502","0.8178873157343495","0.838370210364003","0.8563604804836645","0.8651194810933436","0.8800749421420937","0.8891335205657799","0.8970816695345907","0.9054681988573645","0.9121759671276136","0.9188572638617226","0.9224586400022668","0.9274858664822807","0.9338511718697684","0.9392213541249025","0.9433128965506457","0.9490803719733316","0.9517437578078949","0.9552267520220393","0.9575888196416764","0.9598255882299881","0.9622521179287701","0.9650566425261693","0.9670093394002537","0.96970823491827","0.9716640596687934","0.9734568177260626","0.9755403430760748","0.976578842011831","0.9780761694400958","0.9804256644279641","0.981120916230113","0.9824320117183574","0.9833037987245599","0.9850550551918346","0.9858218314474951","0.9863646339404117","0.987024277808456","0.9880349705083639","0.9888425844943649","0.9895869615079852","0.9907364111424415","0.9910787521186721","0.9920256912773208","0.9923527254518373"
"N = 4, K = 3, C = 0.4, p_jump = 0","4","3","0.4","0.0","2.455","6.0","2.0","1.0133615246730052","1.8136778642917875","0.4686552686894162","0.40167738077348464","0.5584452359364602","0.6385817850528995","0.6954627411301159","0.7452763653186686","0.771790055873795","0.7936206521933931","0.813065595307893","0.8284941877092017","0.841175903277373","0.8492651574233667","0.8548793951191732","0.8587279705356008","0.861425674422511","0.8655357962664914","0.8675087836914199","0.8685421012269037","0.8689694108988024","0.8705952595040992","0.8715983815400821","0.8715983815400821","0.8724638447711073","0.8740108345012206","0.8740108345012206","0.8741151472723447","0.8746510992137357","0.8746510992137357","0.8746510992137357","0.8752491547916813","0.8752491547916813","0.8752491547916813","0.8752491547916813","0.8752491547916813","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274","0.8758277669383274"
"N = 4, K = 3, C = 0.4, p_jump = 0.1","4","3","0.4","0.1","2.508","5.0","1.0","1.0113810118327953","1.8658583154063748","0.4587648688951078","0.39605807310228375","0.5468990895418437","0.6329096796066098","0.6886732118333883","0.7302524533488239","0.7580159538277813","0.7805662960381015","0.794525716229518","0.8100961501465533","0.8247133792172047","0.8381296208882286","0.8453098982517595","0.852284393222588","0.8580511276964481","0.8652379841732587","0.8687280266228045","0.8716352117904962","0.8729957171618957","0.8763952527874579","0.8800019429941611","0.8816202312429383","0.8837236424773071","0.8858768883397515","0.8873475533138646","0.8879048593849405","0.8883990612853513","0.8898461038458172","0.8910134184379506","0.8915555634665131","0.8932500859940118","0.8940376926299013","0.8942318384936813","0.8944498800775321","0.8946226057318333","0.8950815327836363","0.8953082043468663","0.8957418485644203","0.8966094594253329","0.8973391170109616","0.8978599886160314","0.8991032688666449","0.8994050290400256","0.899417330071739","0.9002712958131459","0.9020028241398059","0.9023230605563493","0.9025097657510177","0.903994325313424","0.9045479329441671","0.9057569631641845"
"N = 4, K = 3, C = 0.4, p_jump = 0.2","4","3","0.4","0.2","2.528","7.0","1.0","1.012109972420006","1.8212613478461694","0.47281331570970586","0.3842129407082301","0.5469041882018585","0.6268190822004629","0.6839823801897601","0.7271528327096941","0.7543143754557461","0.7797171289547989","0.8012731372476443","0.8225638656210285","0.8340273766733718","0.8473670006867999","0.8554946040266926","0.8631013173374699","0.8696093024703191","0.8739070593636753","0.8784929490852498","0.8813624814463744","0.8862064685129135","0.8904832602088242","0.8946969883524103","0.8953147936637985","0.8988030526610116","0.8999343989132259","0.9021125933494828","0.9042421524889351","0.9059052676488526","0.9084535215341109","0.9120584375094017","0.9151045137328754","0.9164804215290807","0.9180621193289823","0.9200353286889389","0.9217941795875557","0.9233399021934316","0.9253375243299394","0.9262776628367353","0.9270096099897489","0.928214159461374","0.9291554139886333","0.9312157097442364","0.9320516911813156","0.9330939225175118","0.9341785875397647","0.9342648374698871","0.9361745264199545","0.9373956263421672","0.9387039649972171","0.9395859726872449","0.9398311916373802","0.9414993412871748"
"N = 4, K = 3, C = 0.4, p_jump = 0.3","4","3","0.4","0.3","2.471","5.0","1.0","1.01156687420083","1.796063945759574","0.4543978382324161","0.39854583288836615","0.5495279668577834","0.6275463047993761","0.6842712878687023","0.7244935340540101","0.7618555097172046","0.7944848312766385","0.820931851033866","0.8384033608415883","0.8567501634122465","0.8651463311167331","0.8742521518172487","0.8817881039873656","0.8892755465601027","0.8951345330661239","0.8997693513172969","0.9024916658160205","0.9079116548992516","0.9108225478314753","0.9148076163132587","0.9176639912380427","0.920267061932976","0.9234466524155606","0.9249604085463019","0.9257391845244021","0.9278112654768367","0.9306244691580992","0.9316607039746552","0.9333718402913984","0.9358512660213326","0.9375502774652592","0.9401881569306831","0.9412067717201521","0.9436387947311271","0.9457214340244927","0.9467824596327649","0.9480253912722832","0.9482518950442624","0.949250598857781","0.9508249640499918","0.9527412152573348","0.9535440781662332","0.9541143616634257","0.9547753225020124","0.9553965353436839","0.9572328914832975","0.9578041600798997","0.9580633432490336","0.9594291073869841","0.9594567908400516"
"N = 4, K = 3, C = 0.4, p_jump = 0.4","4","3","0.4","0.4","2.505","6.0","2.0","1.0122870871075735","1.80368051748833","0.4692942829277722","0.39228340802655076","0.5407580945477298","0.6320774908388482","0.6895983318775099","0.7313432658596921","0.764788785434117","0.7914852144841917","0.8156103311219185","0.8323059829179117","0.848525615251242","0.8587791894526675","0.8749279822011036","0.885782243559035","0.8936510218310231","0.900729828986283","0.9072935077111086","0.9113476622652987","0.9168990107552291","0.9200588329521463","0.9229634134616292","0.9265325910946949","0.9285677567769329","0.9307197215859495","0.9328650693333279","0.934528310750249","0.9366456994583079","0.9402874387233348","0.942272392709653","0.9451956631343017","0.9467863293402328","0.9475777877512699","0.9497278734341416","0.9515173436077636","0.9542517977017818","0.955947763136585","0.9580015028761103","0.9588912175431846","0.9606060818715114","0.9609360344594671","0.9620063546042942","0.9622671670352843","0.9645457053189461","0.9653625216813705","0.96675661504047","0.9672285769461524","0.9684417076478773","0.9694987636072246","0.971034494237015","0.9716239294531296","0.9724205726638677"
"N = 4, K = 3, C = 0.4, p_jump = 0.5","4","3","0.4","0.5","2.465","6.0","1.0","1.0115412455235446","1.8195722615737688","0.42061639363681835","0.40306805418421754","0.5517225837026993","0.6358978845350102","0.7038045006222895","0.7486565113323481","0.7752614968362618","0.8057746363414122","0.8289802220738423","0.8418281777492683","0.858213518269691","0.8690171754876522","0.8777783738865867","0.886643796606573","0.8942693930297511","0.9017777093902265","0.9067049391137942","0.9108614336417766","0.9152395534329035","0.9197674758729152","0.9249663985557104","0.9293022880584366","0.9317873242909056","0.9356491618304953","0.9389932494568587","0.9409560798022473","0.9437630782582361","0.9465080509534708","0.9486811990254419","0.9509744147093332","0.952662088597562","0.9538827175353947","0.9555081110316287","0.9580347230245851","0.9588014901975432","0.9606498580492449","0.9629140930905399","0.9637468538087478","0.9648329004314418","0.9670473525544879","0.9684088949430891","0.9691840610765208","0.9708315908317845","0.9712886093268153","0.9722796113259479","0.9724938971244451","0.9737764631275697","0.9746127318722876","0.9749672264009549","0.9752488416598823","0.975839925957948"
"N = 4, K = 3, C = 0.4, p_jump = 0.6","4","3","0.4","0.6","2.499","6.0","1.0","1.0133168679850384","1.8396205552231686","0.43648496469258424","0.4071739486083389","0.554121458230413","0.6268548720013515","0.6760600974513001","0.7225138514170917","0.7614781336468767","0.7869511967530695","0.8084033724075648","0.8319236990790309","0.8492257485011906","0.8612860248393286","0.8729548592333495","0.8865424371407296","0.8956772280141581","0.9047082403860986","0.9114788155682372","0.9191835776338478","0.9227341739580233","0.9251479667437968","0.9279739495123759","0.9323702073977193","0.9366586400193379","0.9391528580082104","0.9418452002038511","0.944245334068256","0.9469563968815896","0.9488836690830467","0.9517175108809056","0.9524226901246756","0.9560277548139078","0.9581847929402147","0.9600125205376622","0.9622921809850448","0.9632170349702608","0.9642616020392818","0.9664875791088102","0.9677526089773625","0.9682429555156112","0.96904683796116","0.9705388761402898","0.9719657866931423","0.9733180411742426","0.9742281208451391","0.9748247968155586","0.9762245326033296","0.9770775918645287","0.9783526019857772","0.9790611119574226","0.9811139667117206","0.981357916447351"
"N = 4, K = 3, C = 0.4, p_jump = 0.7","4","3","0.4","0.7","2.489","7.0","2.0","1.0137884318447263","1.8663513134138978","0.42863196339646037","0.41488330623231223","0.5539417699786576","0.6337420102576621","0.6836056218616323","0.7278953356902215","0.7686340837201385","0.7962016574163406","0.8217876178094967","0.8381856481235925","0.8504176839687436","0.865066264109938","0.8756722978043827","0.8844914726185904","0.8919053835321182","0.9018386010798594","0.9100105121560871","0.9136816865015239","0.9204323465468421","0.92519577952942","0.9274394878013624","0.9340726459281428","0.9378479765348336","0.9408047614804542","0.9433711879880095","0.9458041741405072","0.9498148524907302","0.953610154599051","0.9561697271222283","0.9585033712569915","0.961761029543499","0.9636439294458059","0.9656306822263557","0.9664017061648075","0.9676770516458849","0.9701176493088552","0.971320624225399","0.9720393172759022","0.9728166989107084","0.9734831777059304","0.9761674194258952","0.9773966480897432","0.9789809616405071","0.9800747514961428","0.9809835053832717","0.9835160063626885","0.9842834495635044","0.9845193140216334","0.984757581083947","0.985072836053816","0.9862274453893015"
"N = 4, K = 3, C = 0.4, p_jump = 0.8","4","3","0.4","0.8","2.508","6.0","1.0","1.0112315697883194","1.8245036041487732","0.44724535888111333","0.3923679274920133","0.5378658278837015","0.6137164138111805","0.6681225780161621","0.7160981921936558","0.7514440888778839","0.7829339680564467","0.8041480805444227","0.8310706269343595","0.8453636773722141","0.8605505513449677","0.8737932309415297","0.8861198205460994","0.8943613955190417","0.9032446634925897","0.9104538299717253","0.9206668076800407","0.9275376056606887","0.9328877189162998","0.9395252713965345","0.9421394119521039","0.9473889392543391","0.9507518791452358","0.95354184501731","0.955416265333995","0.9601357082139728","0.9629493282938745","0.9657803768362561","0.9673989118220607","0.9701262425153678","0.9710557963923601","0.9736375541692032","0.9752956810067238","0.9779776590236026","0.9793501608902339","0.9801876404970556","0.9811797671921076","0.9822524993299447","0.9828797842618324","0.9835112306323099","0.9835839947051123","0.9843229850204533","0.9845262460805382","0.9857466572672732","0.9864609017043144","0.9864609017043144","0.9868619443977671","0.9871606602863283","0.9884229612226417","0.9889267949272128"
"N = 4, K = 3, C = 0.4, p_jump = 0.9","4","3","0.4","0.9","2.504","6.0","2.0","1.0128429064277669","1.8051539287723481","0.4627399139758239","0.4008149007343606","0.5536784130710423","0.6344539541404155","0.6896043844549854","0.732710327342233","0.7619994627455327","0.7872375259032304","0.8111491699796259","0.8313777991619865","0.8430863483301477","0.8583853881633279","0.871240388465782","0.8818177812341009","0.8904441924828871","0.8981483836501168","0.9072872913739017","0.912309928762793","0.9155125312571069","0.9214667486567376","0.9259644049415859","0.9316273630023388","0.9357507107662056","0.9409166329967411","0.9446845792194181","0.9483080954328752","0.9525121386140578","0.9564507196922838","0.9602184584305757","0.9625672785308702","0.9652094768175492","0.9672896475673867","0.9682516019457359","0.9703739911921498","0.9731540198169674","0.9748221216814444","0.9766034983653079","0.9779370711211545","0.9786433906054947","0.9795346487459247","0.9808545598131442","0.9814076372667188","0.982453512066977","0.9830651220049197","0.9840891425657541","0.9844443621492929","0.9855828490886807","0.986586254037339","0.9870367002366263","0.9876676579088149","0.988609516547304"
"N = 4, K = 3, C = 0.4, p_jump = 1","4","3","0.4","1.0","2.455","6.0","1.0","1.0142941085246326","1.8092149714223411","0.4578154813569546","0.3998429184402562","0.5487351498776004","0.6326232740170664","0.6857521340050192","0.7229655325136649","0.7565702046923503","0.7834258581775307","0.8050731657595617","0.8277935229026677","0.8444618067391831","0.8601295948046384","0.8705136416470703","0.8799832952415821","0.8911455686334862","0.9013603455268707","0.9125561795252056","0.9215728678460571","0.9269584682442281","0.9344161896592492","0.9405005364006269","0.9432252624955765","0.9484729497583384","0.9514626081433556","0.9539849938640644","0.9552272069368858","0.9595781340273875","0.9625306784192135","0.9646623226239834","0.9691966519474247","0.9717101836504214","0.9744025847117816","0.9769976631337929","0.9777044912805903","0.979161595661133","0.9798532868834469","0.9803328879874997","0.9809357595574821","0.9821903686479786","0.9832537054718005","0.9840563812300962","0.9851721309560161","0.9859274665424977","0.9869612718635731","0.9875623203347426","0.9878720170296897","0.9884021534389887","0.988849165213773","0.9894370533655837","0.9905870101195987","0.9905870101195987"
"N = 4, K = 3, C = 0.5, p_jump = 0","4","3","0.5","0.0","2.385","7.0","2.0","1.140060911334459","2.075971555642155","0.564383154053305","0.3973373079973219","0.533802642215041","0.6256883535813627","0.68273572181257","0.7270478326887237","0.7601197059634155","0.785132095855798","0.8056480512325513","0.8202195205962919","0.8337555092691517","0.8415774255531513","0.8486024090759542","0.8520090818049763","0.8562366886137456","0.8604683234914012","0.864042626191271","0.867697043060136","0.8699874986801365","0.871002666532422","0.8716703069253021","0.8727220184193343","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489","0.8743229324591489"
"N = 4, K = 3, C = 0.5, p_jump = 0.1","4","3","0.5","0.1","2.349","7.0","2.0","1.139984033034299","2.0654004878489074","0.533829329840068","0.3647033905768016","0.5159866522158326","0.596319156363014","0.657435414279294","0.7094519342551696","0.7519003553445917","0.7780131362617624","0.8030736839155593","0.8228231101737978","0.8352280395335817","0.8463681163252252","0.855306552490869","0.8632373721804832","0.8706414682747461","0.8741453853005239","0.8782348528537878","0.8815153251323816","0.884207135088484","0.8868421844832124","0.8893625628039908","0.8917936628057551","0.8929763284257736","0.894443776743235","0.8951259146461572","0.8955128832999578","0.8966926091715804","0.8970497893589696","0.8986608242326257","0.8994459929875561","0.9001799403041798","0.9008790312770282","0.9024591083557234","0.9037433483491446","0.9040676106202079","0.9050434829056692","0.9063311228653436","0.9070843882810716","0.9074060655746802","0.9083271583426473","0.9083271583426473","0.9089586092380886","0.9091434870532238","0.9098661323466438","0.910306330209731","0.9117846711956651","0.9122076380916773","0.9126621152943872","0.9129876974742983","0.9134595895852664","0.9141544461772463"
